"fid";"count"
71002204;74
71002538;13
71103432;102
71105343;4
71105870;69
71105918;177
71106931;37
71109104;146
71110262;189
71202031;24
71305472;87
71400723;78
71401692;49
71701683;6
71807337;15
71808637;49
71808858;68
72200278;37
72203721;355
72207769;6
72301114;12
72500957;2
72702205;32
73100399;74
73201118;50
73300093;1
73301692;82
73302550;135
73303142;3
73306496;3
73308131;1
73308472;2
73308694;4
73405372;66
73408176;6
73408432;153
73409788;42
73600051;340
73600794;204
73701277;41
74100048;331
74200383;116
74201738;490
75000774;585
75302153;3
75303202;35
75308259;58
75309503;503
75310306;478
75310784;14
75310843;380
75310990;124
75400233;6
75401439;166
75402590;194
75501418;622
75800798;4
75800879;40
75801174;70
76000745;173
76003395;5
76004165;79
76004191;80
76200646;10
76805784;33
76900375;108
77000939;8
77205660;3
77500525;5
77900724;72
77901733;13
77902344;18
78000517;131
78400935;178
78401975;114
78501027;8
79102228;32
79103422;5
79200805;65
79200967;133
79201818;2
79302004;24
79302334;3
79401451;687
79500412;1
79500803;98
79501222;6
80000369;194
80202445;26
80403554;39
80701466;8
81100392;106
81200991;68
81301404;1
81401739;169
81404400;10
81404627;7
81500720;413
81503194;8
81504037;88
81504963;176
81703066;3
81900775;51
82400252;3
82501485;500
82501883;7
82600354;68
82700285;18
82900863;80
82901840;106
83201203;107
83302507;4
83303441;424
83400489;27
83501747;1
83501850;6
83504331;13
83504903;63
83901291;7
84105656;8
84105745;136
84105993;37
84106720;213
84400491;20
86100209;6
87000462;2
87800417;62
88100005;2
88201986;1
88800912;30
89500541;46
89600230;1
89600370;1166
89801192;19
92301722;181
92900055;271
93405026;3
94500226;198
94601550;114
94602598;1
95800368;130
96300286;5
96301159;45
96301638;76
96400695;31
96401866;4
96500160;2
96600098;36
96600159;14
97800174;217
98400852;45
98902108;63
99800026;3
100300509;9
100401145;654
100700238;240
100800876;4
100902559;265
101500504;5
101500684;102
101700819;73
102100729;34
102400119;298
103200882;22
104100123;119
106001179;2
106600271;40
108100376;669
110501929;11
112600188;185
113801092;944
114500507;2
116500715;202
116501427;5
118300073;333
118401880;120
118403952;262
118405208;107
118500425;74
118500844;18
118504512;88
118504823;55
119600125;7
120500333;204
120700593;199
121501679;114
121508122;6
121804536;4
122603247;1
122612619;162
122800831;4
122801369;3
122801393;212
122802063;46
122802333;6
122802464;369
122802628;527
123300206;1
123700526;92
127100189;30
132200816;59
132201204;36
132201420;118
132500376;127
132501134;8
133000433;24
133001266;93
133001767;82
134300368;11
134900559;1
135200028;121
135501669;2
135600055;36
135600075;54
135700022;88
136100544;14
137300828;19
137301122;14
137700947;3
138600432;87
138900027;466
138900203;6
138900694;1
139400160;60
139500535;5
139700192;4
140300308;9
140302254;231
141300237;5
141500918;18
143700628;20
143800720;256
145400699;133
145800092;1
145901159;19
146000583;188
146100989;26
147500570;5
147700188;101
147700673;326
147702040;199
147900130;3
148200227;37
148400203;4
148600365;13
148600739;153
148702071;89
149402504;6
149800913;3
150100685;138
150102749;69
150600523;105
150800923;18
152000183;72
152000772;243
152600680;9
152601935;56
152700664;13
153300025;204
153500830;330
156802554;68
158700192;153
158800804;3
159001620;55
159502269;4
160000732;157
160000954;3
160100298;433
160500621;17
161000059;71
162500652;158
163400944;96
163901822;93
164500211;2
164901678;4
165700675;30
166400135;36
168501168;12
168901525;183
169400181;336
169400400;5
170000757;24
170900246;185
171600205;2
172600731;3
172600932;105
172802186;1
172802412;3
173400787;84
173601550;34
173602196;7
173700494;71
174500500;24
174501979;6
175000284;88
175400709;10
175500211;180
175600129;3
176203602;29
176204014;159
176204737;4
178400915;102
178401147;20
178401187;6
178700165;148
178900143;4
179202522;6
179202667;391
179500292;7
179900373;31
179900583;308
180000571;77
180601148;18
180900411;57
182200713;17
182301260;454
182400055;6
182702875;24
182703191;1
183503967;2
184802428;22
184905742;189
184906039;53
185108074;68
185201001;319
185800211;198
186000173;12
186601439;63
187001830;21
188600048;1
192600642;1
193303018;58
193303455;4
193305358;122
193307274;7
193308344;421
193310107;274
194300868;7
194301125;57
194303699;157
194304923;1
194306829;4
194308318;80
194308482;5
194308705;149
194601088;45
194602263;3
194602414;214
194604083;73
194605381;55
194805792;56
194900004;15
194900745;34
194903751;5
195100913;657
195101336;3
195102188;222
195200088;6
195202633;4
195400099;3
196000859;4
196001199;11
196002062;712
196002157;7
196002528;1
196002910;30
196003059;3
196003473;49
196003709;23
196200537;57
196600056;556
196600261;2
196600966;1
196601506;11
196602242;45
196602272;123
196604660;371
196605114;40
197100897;680
197103077;91
197400481;79
197603334;6
197603476;51
197603606;172
197604285;209
197803458;51
198400934;4
198601297;681
198900198;378
198902973;53
199101295;63
199101906;1
199104691;91
199105718;2
199109427;271
199111220;1
199300694;442
199303863;2
199304961;815
199305469;32
199600540;130
199601380;21
199701966;3
199704034;186
199704573;83
199800276;187
199802162;1
199802209;6
200000277;5
200301226;34
200302406;33
200304565;5
200305744;88
200400620;104
200400767;6
200800734;164
201003120;25
201100234;2
201303917;231
201304144;117
201304179;306
201304284;123
201304459;63
201400341;87
201400503;189
201407889;147
201408992;1
202202402;97
202202957;13
202300076;9
202301836;328
202302162;227
202305832;5
202308398;1
202801746;32
202802560;217
202901931;29
202910435;128
203000504;64
203001050;138
203001866;38
203002757;5
203003169;33
203400978;261
203401344;83
203402798;49
203403367;5
203403712;29
203803026;4
203803038;83
203803336;6
204502359;21
204700858;13
205000224;12
205101088;25
205101211;401
205103813;60
205105921;57
205200126;154
206300989;16
206401467;32
206402536;270
206402782;46
207002666;4
207104003;263
207400270;2
207800551;8
207800610;154
207800634;139
208100900;279
208101212;5
208101954;11
208103239;3
208201124;4
208600127;94
208600563;5
208600910;4
208706040;162
208706916;1
209101824;177
209200367;450
209500408;19
209501299;3
209502279;129
209502601;1
209502701;1
209502885;32
209700296;65
209801391;4
209801652;388
209803000;63
209803222;6
209803920;157
210300023;6
210611034;3
210700153;105
210700642;2
210800889;9
210802112;8
210802516;138
210802713;81
210901021;2
211100179;325
211200150;614
211200744;8
211201794;3
211204327;63
211204354;170
211500833;9
211700296;17
211703233;98
211703822;205
211800420;1
211800862;172
211800990;46
211801745;25
212400982;403
212701010;8
213001007;33
213001847;12
213002195;6
213700135;135
214200170;3
214201993;51
214902005;118
215000462;209
215001007;4
216500776;40
216900178;328
216900377;1
216900746;4
219706912;601
219706945;400
219707780;255
220300617;138
220301081;91
220302228;188
220400657;15
220500454;259
222400284;90
222407291;16
223404081;14
223404991;17
223410353;1
223605727;3
224500137;16
225500472;557
226100254;1
226400450;4
245700025;46
259600008;1
261700021;322
263100010;92
263200177;8
263200200;462
263200503;328
263300061;33
263901579;1
268100442;18
269300441;74
271100099;4
272901115;271
272901247;58
277000670;106
277001019;35
277003141;43
282200024;98
283600668;488
284000655;1
284000963;3
284004486;134
284200683;2
284204176;219
285600077;107
286000693;198
289000521;22
289700435;192
290200163;12
290300273;120
290400708;1
290400911;41
290500947;339
290700341;1
291100003;179
291600575;226
291800045;9
291800250;74
291801550;257
292100656;12
292200134;33
292900895;199
295500032;8
295500821;5
295700080;1
299900624;312
300600508;420
300900248;69
301500769;15
301700008;346
301800107;16
303400242;280
307100071;8
320100280;5
329101249;38
329900369;82
330500052;37
330800070;208
330900163;125
331500371;72
332400024;40
333000102;59
333100167;68
333501189;5
500010361;1
500016119;70
500017480;1
500024817;38
500038338;70
500045509;22
500049347;468
500052557;4
500053954;7
500054856;116
500065240;9
500070562;244
500085074;14
500094172;331
500095366;1007
500103073;218
500103465;20
500108600;6
500121119;38
500121490;189
500146011;3
500148184;133
500149085;6
500175631;6
500183721;52
500187758;434
500196005;6
500196765;46
500202351;159
500206925;81
500207474;1
500212691;1
500215139;199
500215804;174
500232986;54
500257812;714
500265959;12
500284556;53
500289361;779
500293391;349
500294359;9
500303324;505
500312109;255
500324988;238
500342515;11
500361294;15
500367006;1
500374391;33
500376193;43
500384731;3
500392743;262
500412612;40
500438099;112
500440333;41
500445832;221
500446233;49
500446812;86
500464583;1
500470115;235
500473076;164
500524694;93
500524979;129
500527968;70
500535210;410
500536440;8
500550625;55
500560252;607
500563421;1
500569951;24
500596079;106
500605200;56
500605975;1
500610214;30
500619418;450
500620114;69
500635028;148
500635192;30
500636341;138
500641034;5
500646698;596
500649643;447
500650388;2
500652884;234
500685287;2
500703221;42
500710790;62
500715372;15
500717516;66
500728919;1
500761411;486
500789253;1535
500807505;201
500838833;633
500845608;453
500856584;2024
500870654;6
500874638;6
500878579;70
500878760;450
500897037;259
500904909;455
500913761;134
500942461;4
500944489;139
500949425;3
500954153;43
500959878;4
500974806;25
500976939;15
500984370;32
500993327;5
500993595;4
500997464;14
501020208;67
501027056;1634
501058984;3
501067413;511
501080681;6
501086853;118
501095908;3
501105025;46
501108361;2
501138457;192
501149617;2
501149676;32
501165497;66
501187275;46
501190593;120
501195221;7
501213186;8
501216655;1
501218278;65
501220129;147
501245331;8
501245595;92
501263797;104
501263949;27
501267749;11
501268322;130
501271623;244
501302651;96
501302823;53
501319731;78
501327318;1646
501330984;96
501331789;652
501336203;190
501338490;7
501342582;113
501353036;204
501356891;5
501384309;91
501384377;23
501395488;47
501409254;11
501432029;1
501433684;3
501440667;338
501444748;395
501456668;4
501474233;415
501501723;198
501502274;86
501512070;45
501528319;94
501545934;75
501553671;55
501559613;98
501561170;58
501576878;48
501583311;16
501599084;29
501606955;72
501609462;8
501609624;105
501617400;197
501628466;71
501650602;1
501655925;162
501670976;3
501681914;107
501691995;46
501731734;6
501733207;17
501735031;116
501742117;7
501745997;747
501747499;11
501748120;2
501750068;2
501770555;67
501785925;97
501789662;69
501796220;7
501797693;8
501805072;3
501805609;7
501826602;1
501833159;8
501842879;3
501844316;96
501877416;436
501877448;87
501878045;60
501884350;632
501893506;1266
501908624;205
502014310;8
502032047;318
502032393;18
502042951;42
502058953;27
502059297;452
502066241;170
502069048;238
502077139;355
502077227;11
502102239;101
502168109;49
502170715;1
502182451;6
502183454;1
502195539;45
502198045;5
502202644;4
502211099;41
502213946;118
502214682;34
502222040;22
502231368;206
502231973;1067
502236818;1396
502242738;3
502245158;157
502252985;16
502265048;119
502267429;238
502286595;6
502289458;1
502302659;300
502302936;1
502309574;194
502335819;90
502339768;139
502356543;1
502380910;3
502399676;53
502401607;39
502415785;8
502419985;76
502442040;15
502444683;59
502445094;246
502453596;3
502471153;94
502490208;5
502498577;115
502513655;48
502543825;77
502548369;40
502550074;86
502557216;3
502571183;3
502580028;120
502580567;8
502581277;148
502607653;6
502613503;28
502615880;310
502621046;133
502636067;31
502639313;90
502656089;123
502665273;2
502667757;16
502685092;74
502692805;151
502705108;155
502713385;5
502724448;161
502728766;38
502759399;36
502768440;20
502781557;5
502790941;4
502791944;545
502810539;2
502810817;67
502828521;97
502830048;112
502844333;342
502844410;227
502845112;79
502851945;49
502859449;3
502862271;168
502865786;31
502887476;231
502894026;53
502898614;2
502928842;8
502935739;85
502936278;21
502943290;163
502961423;156
502962491;124
502973465;8
502976921;410
502989469;113
502989712;50
502995278;8
503011889;53
503026238;61
503048001;3
503065177;1
503065815;175
503066525;329
503072733;75
503072828;219
503100174;153
503101300;3
503105682;4
503105835;168
503112430;9
503122903;86
503143716;3
503154636;59
503158390;66
503182820;640
503185939;187
503187571;148
503187916;152
503196765;174
503196779;94
503201984;813
503231638;7
503232314;4
503244183;5
503245089;112
503253756;67
503266783;1302
503274656;17
503277597;46
503280366;2
503290783;9
503294525;5
503342309;12
503346493;225
503352814;2
503374663;66
503390212;7
503392589;5
503402495;43
503407800;58
503415444;36
503418618;3
503428920;144
503431388;118
503431572;574
503432111;50
503436485;23
503439143;56
503441388;18
503453603;2
503458248;4
503475275;421
503477284;10
503481983;166
503486597;121
503486967;55
503519188;305
503530564;2
503548112;19
503560514;1
503570050;972
503603169;51
503607052;18
503613340;108
503622697;9
503629509;10
503631310;165
503632981;6
503636194;303
503656740;10
503683503;226
503693118;132
503704151;30
503710378;7
503717161;581
503734925;160
503740864;6
503748482;253
503776118;258
503792687;2
503799665;71
503803523;12
503806468;7
503808678;42
503815854;194
503850434;5
503871774;23
503878748;8
503886101;6
503894462;455
503895807;190
503908362;5
503909250;116
503913981;130
503920838;151
503936546;306
503942215;58
503942971;107
503954162;60
503955513;9
503956027;73
503964487;83
503967925;119
503970221;116
504015711;65
504025004;64
504031710;24
504040170;41
504049150;279
504052551;27
504061169;356
504089885;811
504090296;24
504093220;3
504097762;4
504126582;51
504127835;12
504155285;239
504161364;347
504164399;4
504166710;471
504173254;5
504188897;125
504189926;9
504199081;224
504201748;176
504216960;318
504222754;92
504238282;1
504239630;73
504242887;199
504246561;181
504250172;9
504251223;4
504256946;11
504265670;305
504269154;50
504279217;2
504297066;102
504298655;4
504298694;9
504304002;186
504304176;195
504310010;11
504347602;32
504348725;2
504378969;205
504384724;130
504384989;1
504386088;7
504409549;285
504410661;371
504412917;197
504416014;40
504417244;73
504456105;83
504467404;1
504482548;632
504492037;328
504498583;55
504498797;7
504501809;110
504529196;976
504565898;1
504592924;112
504610042;78
504623177;13
504623834;116
504657134;434
504658684;2
504665406;204
504668389;32
504680038;1
504683886;484
504707366;29
504710262;2
504712507;3
504727808;42
504728138;138
504731912;140
504733160;84
504740788;47
504763488;283
504786587;94
504788456;47
504796175;3
504826048;7
504827265;153
504835597;355
504841308;183
504868659;155
504872270;44
504887665;185
504892100;7
504892999;348
504893311;4
504894817;15
504905701;35
504913537;132
504917934;246
504919535;373
504931166;62
504949942;17
504956598;35
504960990;151
504963561;2
504967872;67
504972571;145
504980816;240
504982854;46
504992405;75
505006436;70
505009939;11
505016813;1
505019494;3
505031900;765
505033262;381
505041304;34
505056956;2
505058782;98
505066359;2
505074227;4
505083402;49
505086277;218
505117513;172
505187440;130
505196829;49
505212988;5
505219044;9
505222010;5
505222442;87
505222945;328
505250515;50
505250619;2
505263808;99
505271821;3
505274337;8
505274774;28
505281030;483
505282950;47
505290499;370
505304573;282
505338479;3
505349485;53
505356433;66
505412820;3
505413423;14
505426553;841
505427979;145
505429316;11
505433216;214
505443775;55
505444699;401
505454915;79
505481513;187
505483979;123
505488564;119
505499071;117
505518311;43
505525859;17
505542737;179
505552728;11
505565761;148
505577011;1
505585718;156
505592141;5
505597904;674
505624959;275
505632088;3
505636545;1
505643264;84
505661600;1
505677803;13
505701510;316
505707671;15
505712042;145
505713063;266
505720615;2
505726010;109
505726654;179
505749949;15
505757500;4
505777121;90
505781215;166
505794926;1
505808902;10
505811231;109
505832350;220
505845604;7
505855655;3
505859579;2
505869398;42
505872984;1
505890223;217
505890477;59
505904523;4
505906962;66
505936188;200
505943790;209
505949557;136
505962072;184
505965543;188
505994165;182
505997380;11
506000421;8
506009502;81
506018387;144
506027555;589
506033274;51
506066085;1
506076140;592
506077019;233
506077977;1
506081010;9
506082083;103
506088496;133
506106906;4
506138827;92
506139413;26
506142174;11
506146904;79
506148408;115
506153640;1
506155918;10
506156774;82
506163225;17
506184231;2
506194242;5
506218174;928
506221319;141
506221574;188
506223177;59
506243027;62
506258635;33
506262167;2
506264050;2
506270991;23
506272599;226
506274119;115
506275939;3
506276991;970
506284646;58
506292732;125
506302053;4
506314000;392
506320657;156
506321561;25
506402231;6
506431400;35
506441192;5
506445385;83
506467684;101
506470715;11
506471566;68
506474010;188
506482405;123
506498111;1024
506521875;62
506532900;265
506537267;1
506542355;150
506556576;467
506566066;51
506566172;3
506577329;67
506598240;80
506604995;25
506640339;158
506652629;3
506660928;195
506715154;23
506720847;137
506720965;2
506729273;2
506737417;1
506745463;191
506759230;26
506773134;59
506793707;18
506814235;3
506817392;655
506818822;174
506822531;382
506832101;161
506845874;727
506855843;3
506872391;101
506882308;32
506911664;6
506916105;49
506940416;91
506954077;30
506960903;24
506992981;54
506993308;15
507016982;1
507051082;34
507064875;84
507081509;80
507083974;157
507089592;6
507090357;9
507092486;12
507109632;54
507126256;24
507145231;82
507147966;25
507164538;6
507168423;1
507176185;21
507181413;62
507187160;4
507188411;285
507199237;139
507227615;14
507228906;98
507232618;43
507236020;9
507263707;833
507281424;59
507284841;171
507294917;87
507310343;231
507313084;18
507315939;3
507353384;19
507358662;67
507365695;240
507403628;85
507408371;44
507413269;3
507419696;330
507431739;115
507448217;254
507455557;1
507469923;6
507512773;75
507516425;2
507530714;77
507534602;31
507534989;82
507535467;528
507546984;7
507552455;25
507577459;658
507580600;12
507594448;3
507611801;189
507627475;80
507642309;223
507653834;138
507683793;102
507685237;81
507685349;51
507708434;234
507725991;14
507729521;14
507734785;251
507748117;165
507760888;9
507770569;123
507793564;3
507799406;239
507804019;74
507804455;97
507811443;35
507821754;287
